UMAP-1,UMAP-2,Theme #,Theme,Snippet
6.1909747,2.660081,1,Engine,After departing <Airport  (Domestic)> we received Marker 1 engine oil clogging and 1 fuel filter clogging. Contacted dis…
0.43318936,4.107149,3,Odor,Number 1 generator failed. Followed North N Quick Reference Handbook; would not reset. Attempted to start Auxiliary Powe…
7.3294353,-0.8057964,1,Engine,Once level at FL370 I noticed a slight pitch oscillation and the aircraft struggled to hold altitude. After about 10 min…
8.542061,1.5142161,1,Engine,Captain's takeoff. As soon as the Captain pushed the TOGA levers and the throttles started to move forward the Reverser …
0.7443475,2.5809767,3,Odor,On descent into <Airport  (Domestic)>; smelled oil vapor fumes. Both First Officer  Heading HDG(S) and I complied with t…
7.8699274,3.1703563,1,Engine,During climb from Mountain Daylight Time through approximately 15;000 ft; we received 'GREEN RSVR LO LEVEL' caution mess…
5.2612767,5.1026998,1,Engine,Three lower engine mount pins found missing from sleeves on aft mount during heavy maintenance visit.During engine build…
6.1953073,1.5555028,3,Odor,After landing and clearing runway we were instructed by ground to taxi via 'C' to hold short of taxiway 'R' while waitin…
6.6500473,1.7129285,1,Engine,At 4200 ft; we heard a pop followed by vibration. The upper Marker indicated engine failure on #2; and exclaimed 'engine…
6.4987097,-0.50692356,1,Engine,Normal rotation to 300 ft following commands on flight director. While hand flying the departure; I notice that the airc…
6.6663027,-0.61167467,1,Engine,Shortly after lift-off; the First Officer  Heading HDG(S) informed me something was wrong as the aircraft wanted to slow…
8.172911,0.15245724,1,Engine,Burned more fuel than planned due to long taxi to [departure runway]; then change of arrival [Standard Terminal Arrival …
4.167382,-0.6999274,4,Feet,I have experienced the airplane not recognizing the 3;600 Feet/Foot crossing restriction at HUNDA the last two arrivals …
7.1302357,-0.5132088,4,Feet,During the flight control check; I noted that the left aileron lacked resistance and feel. All other axis had the correc…
5.4220247,-1.7975758,4,Feet,"The airplane came from the hangar...and I noticed the Captain's Standby Navigation (STBY Navigate, Navigation  (S,ING)) …"
8.531267,1.4693366,1,Engine,No airspeed indications on initial takeoff roll. Rejected at low speed. Exact speed was not known but Rejected Takeoff (…
5.8232207,0.6826138,4,Feet,We were getting moderate turbulence. Our flight plan indicated that there was moderate turbulence between FL310 and FL38…
5.6276655,5.1973853,1,Engine,I can't begin to even express the level of frustration experienced last evening; with both engines up and running; in a …
2.9873486,0.099741936,1,Engine,On climb out thru 19;000 feet we noticed the cabin altitude had gone above 9000 ft.  We notified Air Traffic Control and…
5.956146,1.0581867,1,Engine,While taxiing out for takeoff both generators failed to come online and we lost electrical power on the aircraft. We wer…
5.237629,4.433694,1,Engine,No. 2 Thrust Reverser sustained damage when it stowed. First Officer conducted a normal landing in a moderate crosswind …
1.8612721,3.3533835,3,Odor,In cruise flight; I went to put on quick donning mask as First Officer was going to leave the flight deck for physiologi…
5.9535913,0.3247692,4,Feet,Captain and First Officer  Heading HDG(S) started and continued takeoff roll without the use of flight directors and aut…
1.7643551,1.9860702,1,Engine,During cruise at FL350 we experienced a faint acrid smell that we both thought smelled like a possible electrical fire. …
8.292798,4.537408,1,Engine,On let down we got an Marker: WHEEL - Nosewheel (NW) STRG FAULT. I was the flying pilot. First Officer confirmed that it…
5.6714015,3.0849822,1,Engine,Upon noticing an oil leak on the number two engine; I spoke with [Maintenance]. [They] seemed to be focusing on consumpt…
4.8244967,-1.6431316,4,Feet,I was the Captain and non-flying pilot during a descent on the HLYWD 1 Arrival into LAX. Conditions were moderate chop; …
5.3288608,-1.7904096,4,Feet,This was our fourth consecutive night flying the departure out of <Airport  (Domestic)>. On the first night I briefed th…
2.9637415,3.3728795,1,Engine,We took-off in daylight and landed in darkness. Enroute; I noticed that the landing lights seamed dim and it was difficu…
0.8856133,2.0962076,3,Odor,On gradual descent; a very strong 'smelly sock' odor occurred. The worst one in my 30 years. On arrival at the gate; I a…
4.1269693,4.088433,2,Equipment List,Enroute; I sent a Maintenance request code stating that the (Captain's) Audio Control Panel 1 was inoperative and that t…
0.4742861,2.0345194,3,Odor,Upon starting packs for the aircraft; a very nasty odor immediately permeated the entire aircraft. It smelled like dirty…
7.9760795,5.9029403,1,Engine,This was the latest occurrence of an event I've experienced multiple times in the last year or more. On at least 4 occas…
6.448032,1.9022712,1,Engine,We were about 2 and a half hours out from landing. There were two loud noises. It sounded like something was loose in th…
1.8509129,3.4100745,3,Odor,I was flying an A321; relatively new. [During a] restroom break; I went to put the oxygen mask on; hose separated from m…
4.676484,-0.84813297,4,Feet,We were on downwind vectors with Approach Control with the last assigned altitude of 11;000 and an ALT Flight Mode Annun…
2.8790758,5.1039386,2,Equipment List,We had an Minimum Equipment List restricting us to FL310. We were climbing out and there were some thunderstorms in the …
3.7659478,3.2145116,1,Engine,Shortly after takeoff at 2000 feet Above Ground Level  ; the master caution light illuminated with a single audible tone…
7.408856,2.728181,1,Engine,1 hour and 15 minutes into flight; [the] integrated standby attitude and altimeter indicator system (ISIS) failed. North…
3.6544635,5.330122,2,Equipment List,We initiated a call to Maintenance to inspect a bird strike and a damaged movable flap track fairing seal. A contract me…
6.58922,-2.4561844,4,Feet,Stable at FL360; suddenly Traffic Alert and Collision Avoidance System Resolution Advisory announced 'Climb; Climb.' No …
4.597542,5.0557466,3,Odor,It was brought to my attention that a previous shift was made aware of damage on a reverser sleeve two days earlier. Not…
1.0405048,2.11887,3,Odor,During the arrival phase into <Airport  (Domestic)>; Air Traffic Control issued a crossing altitude clearance of 55 West…
5.224849,-1.1607273,1,Engine,When performing an approach review for 26L at LAS we noticed the frequency on the approach chart as 111.5 yet our PFD sh…
3.5169225,4.953189,2,Equipment List,Upon arrival at gate we found that Spoiler Elevator Computer (SEC) 3 was written up inbound and there was a maintenance …
4.12676,-1.3857387,4,Feet,While reviewing the descent and arrival; Flight Management Computer had clearance at ZEEKK 250K/15;000-17;000. The Jeppe…
4.227821,0.44361368,1,Engine,Slight; cyclical vibrations not attributable to engines sensed at FL360 just prior to descent. Upon descent vibration be…
6.7906036,1.9586452,1,Engine,Got Marker message; EPR 1 inop; auto thrust inop; thrust lever lock; and other related ECAMs. Ran all Marker actions and…
3.867107,7.1776204,2,Equipment List,I arrived at the gate to find the aircraft had been sitting; since its arrival; without power or heat. After applying po…
2.8555422,4.6501837,2,Equipment List,Started the flight approximately 1.5 hours late due to late arrival of the aircraft. During our pre-flight; we noted the…
4.5292406,6.894305,3,Odor,I was running the radios from the right seat for the night. The first move of the day was changed due to another plane g…
3.7684176,4.664672,2,Equipment List,[The aircraft] was found to have wire damage as updated on log pages. Log page was updated with my findings and I was to…
4.142283,7.487893,2,Equipment List,When the move team pulled the aircraft to the gate; the first thing I noticed was a nonstandard fuel panel configuration…
5.5930886,2.240853,1,Engine,On the climb thru Flight Level 220 for FL300 the notification on the Marker Elec IDG 2 Oil LO Pr and Elec Gen 2 Fault. I…
0.525875,2.027726,3,Odor,Descending into <Airport  (Domestic)> the flight attendants smelled an odor and after landing a metallic taste and sore …
3.9874306,7.601455,1,Engine,We were scheduled to depart <Airport  (Domestic)> at XA:50. We were already facing a delay as our flight attendants had …
8.2184305,0.13729157,1,Engine,On approach to <Airport  (Domestic)> the Captain Pilot Flying (Pilot Flying) called for 'Flaps 3; Landing Checklist'. I …
0.90660536,2.004879,3,Odor,At 9000 ft on descent a Flight Attendant called and stated she had smelled strong toxic smell. She was then put on oxyge…
4.4270525,-2.0088098,4,Feet,I am submitting this report not because any violation occurred; but rather because yet another opportunity for failure w…
0.301039,3.2035162,3,Odor,Takeoff approximately 1000 ft Above Ground Level   FA 1 called to inform me of smoke and smell aft cabin. First Officer …
3.288289,2.6852207,1,Engine,Marker cargo smoke fwd/aft illuminated at FL360. Accomplished non-normal checklist. Diverted to <Airport  (Domestic)>. A…
7.1743727,4.7447405,1,Engine,Departed and [landing gear] failed to retract. [Advised Air Traffic Control] and returned to field. All flight phases an…
8.671467,5.412074,1,Engine,After departure during climb received Marker hot brake Number 6 wheel. Leveled at FL250; slowed below gear speed. Temper…
1.9588499,4.6957254,4,Feet,When pulling up the Aircraft Maintenance Manual (AMM); you find the circuit breakers listed for the task of removing and…
4.1140804,7.448354,1,Engine,Due to the strong winds out of the west; we were filed well north. The flight was weight restricted with an alternate an…
8.159312,3.160626,1,Engine,The inbound flight was late. Upon my arrival at the gate; I noticed that the yellow electric pump was running continuous…
3.205733,3.3648465,3,Odor,Severe turbulence for approximately 10 minutes on climb out. One Flight Attendant in the jump seat at 3R reported injuri…
5.011907,0.59919286,1,Engine,On departure ran into numerous areas of adverse weather; categorized as moderate to heavy and some extreme precipitation…
7.2114444,4.8734593,1,Engine,Repeat incident; almost exact problem on this flight as on a flight ten days earlier. A company safety report was submit…
5.3948493,4.839987,3,Odor,Per task card step 4 first note 'engine driven pumps may be used as an alternate power source in lieu of hydraulic groun…
8.305214,5.8087068,1,Engine,I was told by my supervisor to help my partner do a brake deferral because the crew had found both brake wear indicators…
2.36886,1.9696459,3,Odor,All NEO (New Engine Option) Engines. When doing postflight walk-arounds or even preflight walk-arounds when the plane ju…
